game_number,strategy,seed,turns_survived,survived_target,final_people,max_people,final_food,max_food,total_hunts,successful_hunts,hunt_failures,hunt_deaths,total_food_rolls,total_food_gained,kinship_started,kinship_completed,tech_sets_completed,tech_upgrades_completed,prayer_earned,prayer_spent,sacrifices,events_ignored
5493,worship,105493,5,False,0,5,7,8,0,0,0,0,6,8,0,0,0,5,2,0,5,0
5494,worship,105494,10,False,0,5,1,7,0,0,0,0,8,13,0,0,0,5,8,6,5,3
5495,worship,105495,12,False,0,5,8,10,0,0,0,0,14,25,0,0,0,5,12,8,5,4
5496,worship,105496,12,False,0,5,11,14,0,0,0,0,17,34,0,0,0,5,10,10,5,5
5497,worship,105497,13,False,0,5,16,16,0,0,0,0,24,49,0,0,0,5,18,12,5,6
5498,worship,105498,7,False,0,5,11,11,0,0,0,0,12,21,0,0,0,5,5,4,5,2
5499,worship,105499,19,False,0,5,28,29,0,0,0,0,33,73,0,0,0,5,22,22,5,11
5500,worship,105500,10,False,0,5,13,15,0,0,0,0,12,26,0,0,0,5,8,6,5,3
5501,worship,105501,11,False,0,5,15,15,0,0,0,0,16,33,0,0,0,5,11,2,5,1
5502,worship,105502,9,False,0,5,12,13,0,0,0,0,16,30,0,0,0,5,9,6,5,3
5503,worship,105503,12,False,0,5,8,12,0,0,0,0,14,26,0,0,0,5,13,10,5,5
5504,worship,105504,7,False,0,5,11,15,0,0,0,0,9,19,0,0,0,5,3,2,5,1
5505,worship,105505,11,False,0,5,7,10,0,0,0,0,14,27,0,0,0,5,11,6,5,3
5506,worship,105506,14,False,0,5,12,17,0,0,0,0,17,34,0,0,0,5,14,12,5,6
5507,worship,105507,17,False,0,5,6,15,0,0,0,0,12,25,0,0,0,5,16,10,5,5
5508,worship,105508,5,False,0,5,12,13,0,0,0,0,6,13,0,0,0,5,2,0,5,0
5509,worship,105509,8,False,0,5,12,12,0,0,0,0,13,23,0,0,0,5,5,4,5,2
5510,worship,105510,16,False,0,5,18,18,0,0,0,0,25,53,0,0,0,5,17,14,5,7
5511,worship,105511,9,False,0,5,17,18,0,0,0,0,13,31,0,0,0,5,8,6,5,3
5512,worship,105512,15,False,0,5,16,16,0,0,0,0,25,49,0,0,0,5,19,10,5,5
5513,worship,105513,11,False,0,5,13,15,0,0,0,0,16,35,0,0,0,5,9,4,5,2
5514,worship,105514,20,False,0,5,17,21,0,0,0,0,25,54,0,0,0,5,22,20,5,10
5515,worship,105515,9,False,0,5,12,12,0,0,0,0,13,25,0,0,0,5,7,6,5,3
5516,worship,105516,7,False,0,5,11,15,0,0,0,0,13,28,0,0,0,5,5,4,5,2
5517,worship,105517,11,False,0,5,16,16,0,0,0,0,17,38,0,0,0,5,10,8,5,4
5518,worship,105518,13,False,0,5,10,12,0,0,0,0,19,33,0,0,0,5,11,10,5,5
5519,worship,105519,10,False,0,5,15,17,0,0,0,0,11,25,0,0,0,5,6,6,5,3
5520,worship,105520,9,False,0,5,8,10,0,0,0,0,14,23,0,0,0,5,9,8,5,4
5521,worship,105521,9,False,0,5,12,14,0,0,0,0,15,30,0,0,0,5,8,4,5,2
5522,worship,105522,13,False,0,5,16,18,0,0,0,0,20,42,0,0,0,5,16,8,5,4
5523,worship,105523,9,False,0,5,9,12,0,0,0,0,10,22,0,0,0,5,8,4,5,2
5524,worship,105524,19,False,0,5,8,16,0,0,0,0,18,38,0,0,0,5,18,14,5,7
5525,worship,105525,12,False,0,5,12,16,0,0,0,0,14,29,0,0,0,5,11,8,5,4
5526,worship,105526,5,False,0,5,10,11,0,0,0,0,6,10,0,0,0,5,1,0,5,0
5527,worship,105527,8,False,0,5,15,15,0,0,0,0,12,26,0,0,0,5,6,6,5,3
5528,worship,105528,7,False,0,5,8,13,0,0,0,0,11,23,0,0,0,5,5,4,5,2
5529,worship,105529,16,False,0,5,9,15,0,0,0,0,18,33,0,0,0,5,17,12,5,6
5530,worship,105530,7,False,0,5,12,14,0,0,0,0,8,17,0,0,0,5,4,4,5,2
5531,worship,105531,11,False,0,5,10,11,0,0,0,0,16,34,0,0,0,5,13,12,5,6
5532,worship,105532,13,False,0,5,15,15,0,0,0,0,19,43,0,0,0,5,13,4,5,2
5533,worship,105533,17,False,0,5,26,27,0,0,0,0,30,65,0,0,0,5,15,14,5,7
5534,worship,105534,13,False,0,5,12,15,0,0,0,0,18,35,0,0,0,5,13,10,5,5
5535,worship,105535,12,False,0,5,15,15,0,0,0,0,18,41,0,0,0,5,12,10,5,5
5536,worship,105536,16,False,0,5,18,21,0,0,0,0,24,50,0,0,0,5,17,12,5,6
5537,worship,105537,10,False,0,5,13,16,0,0,0,0,14,29,0,0,0,5,11,8,5,4
5538,worship,105538,16,False,0,5,16,16,0,0,0,0,24,52,0,0,0,5,17,16,5,8
5539,worship,105539,8,False,0,5,9,9,0,0,0,0,12,19,0,0,0,5,5,4,5,2
5540,worship,105540,19,False,0,5,30,30,0,0,0,0,36,79,0,0,0,5,19,18,5,9
5541,worship,105541,4,False,0,5,7,10,0,0,0,0,6,9,0,0,0,5,0,0,5,0
5542,worship,105542,12,False,0,5,9,14,0,0,0,0,11,25,0,0,0,5,11,4,5,2
5543,worship,105543,23,False,0,5,16,22,0,0,0,0,34,65,0,0,0,5,24,24,5,12
5544,worship,105544,13,False,0,5,9,12,0,0,0,0,18,35,0,0,0,5,10,8,5,4
5545,worship,105545,11,False,0,5,10,13,0,0,0,0,13,25,0,0,0,5,11,6,5,3
5546,worship,105546,8,False,0,5,17,17,0,0,0,0,15,30,0,0,0,5,5,4,5,2
5547,worship,105547,10,False,0,5,14,16,0,0,0,0,16,29,0,0,0,5,6,6,5,3
5548,worship,105548,13,False,0,5,8,12,0,0,0,0,16,33,0,0,0,5,12,6,5,3
5549,worship,105549,10,False,0,5,8,11,0,0,0,0,13,24,0,0,0,5,11,6,5,3
5550,worship,105550,7,False,0,5,9,17,0,0,0,0,9,22,0,0,0,5,5,4,5,2
5551,worship,105551,6,False,0,5,13,13,0,0,0,0,10,21,0,0,0,5,5,2,5,1
5552,worship,105552,6,False,0,5,9,10,0,0,0,0,9,17,0,0,0,5,3,2,5,1
5553,worship,105553,5,False,0,5,8,12,0,0,0,0,6,12,0,0,0,5,2,0,5,0
5554,worship,105554,17,False,0,5,15,19,0,0,0,0,23,49,0,0,0,5,18,18,5,9
5555,worship,105555,8,False,0,5,14,18,0,0,0,0,12,29,0,0,0,5,7,6,5,3
5556,worship,105556,23,False,0,5,0,13,0,0,0,0,16,32,0,0,0,5,23,22,5,11
5557,worship,105557,11,False,0,5,8,12,0,0,0,0,11,21,0,0,0,5,10,6,5,3
5558,worship,105558,17,False,0,5,29,30,0,0,0,0,29,68,0,0,0,5,18,18,5,9
5559,worship,105559,14,False,0,5,10,13,0,0,0,0,15,32,0,0,0,5,12,8,5,4
5560,worship,105560,10,False,0,5,10,12,0,0,0,0,13,24,0,0,0,5,8,8,5,4
5561,worship,105561,8,False,0,5,6,11,0,0,0,0,8,15,0,0,0,5,5,4,5,2
5562,worship,105562,22,False,0,5,26,26,0,0,0,0,35,78,0,0,0,5,26,26,5,13
5563,worship,105563,16,False,0,5,11,17,0,0,0,0,15,32,0,0,0,5,15,14,5,7
5564,worship,105564,9,False,0,5,12,13,0,0,0,0,14,27,0,0,0,5,8,8,5,4
5565,worship,105565,12,False,0,5,11,12,0,0,0,0,16,30,0,0,0,5,11,10,5,5
5566,worship,105566,7,False,0,5,15,15,0,0,0,0,12,23,0,0,0,5,3,2,5,1
5567,worship,105567,6,False,0,5,10,11,0,0,0,0,8,17,0,0,0,5,3,2,5,1
5568,worship,105568,6,False,0,5,9,10,0,0,0,0,8,15,0,0,0,5,2,2,5,1
5569,worship,105569,13,False,0,5,17,18,0,0,0,0,18,38,0,0,0,5,11,10,5,5
5570,worship,105570,22,False,0,5,18,26,0,0,0,0,30,65,0,0,0,5,27,26,5,13
5571,worship,105571,12,False,0,5,12,12,0,0,0,0,16,34,0,0,0,5,11,8,5,4
5572,worship,105572,8,False,0,5,15,15,0,0,0,0,13,29,0,0,0,5,5,4,5,2
5573,worship,105573,13,False,0,5,19,19,0,0,0,0,18,42,0,0,0,5,13,10,5,5
5574,worship,105574,25,False,0,5,0,7,0,0,0,0,20,38,0,0,0,4,26,24,4,12
5575,worship,105575,10,False,0,5,9,11,0,0,0,0,12,25,0,0,0,5,8,8,5,4
5576,worship,105576,14,False,0,5,6,10,0,0,0,0,20,40,0,0,0,5,20,12,5,6
5577,worship,105577,9,False,0,5,14,14,0,0,0,0,13,28,0,0,0,5,5,4,5,2
5578,worship,105578,12,False,0,5,20,21,0,0,0,0,18,41,0,0,0,5,11,6,5,3
5579,worship,105579,19,False,0,5,12,18,0,0,0,0,19,41,0,0,0,5,20,18,5,9
5580,worship,105580,10,False,0,5,8,12,0,0,0,0,11,22,0,0,0,5,7,6,5,3
5581,worship,105581,8,False,0,5,10,14,0,0,0,0,6,13,0,0,0,5,4,4,5,2
5582,worship,105582,12,False,0,5,17,18,0,0,0,0,23,46,0,0,0,5,13,10,5,5
5583,worship,105583,18,False,0,5,13,19,0,0,0,0,24,49,0,0,0,5,22,16,5,8
5584,worship,105584,11,False,0,5,7,8,0,0,0,0,14,23,0,0,0,5,9,8,5,4
5585,worship,105585,10,False,0,5,9,10,0,0,0,0,13,26,0,0,0,5,8,6,5,3
5586,worship,105586,13,False,0,5,19,22,0,0,0,0,18,40,0,0,0,5,12,6,5,3
5587,worship,105587,7,False,0,5,10,10,0,0,0,0,9,16,0,0,0,5,4,4,5,2
5588,worship,105588,6,False,0,5,14,14,0,0,0,0,8,17,0,0,0,5,2,2,5,1
5589,worship,105589,10,False,0,5,9,12,0,0,0,0,11,21,0,0,0,5,9,4,5,2
5590,worship,105590,10,False,0,5,7,11,0,0,0,0,13,23,0,0,0,5,7,6,5,3
5591,worship,105591,8,False,0,5,11,14,0,0,0,0,9,19,0,0,0,5,6,4,5,2
5592,worship,105592,7,False,0,5,12,12,0,0,0,0,11,20,0,0,0,5,4,4,5,2
5593,worship,105593,8,False,0,5,12,13,0,0,0,0,13,25,0,0,0,5,7,6,5,3
5594,worship,105594,12,False,0,5,7,10,0,0,0,0,14,28,0,0,0,5,13,8,5,4
5595,worship,105595,14,False,0,5,8,11,0,0,0,0,16,32,0,0,0,5,15,10,5,5
5596,worship,105596,11,False,0,5,7,9,0,0,0,0,15,27,0,0,0,5,9,8,5,4
5597,worship,105597,9,False,0,5,14,14,0,0,0,0,14,28,0,0,0,5,7,0,5,0
5598,worship,105598,17,False,0,5,16,19,0,0,0,0,25,49,0,0,0,5,17,16,5,8
5599,worship,105599,6,False,0,5,6,11,0,0,0,0,11,20,0,0,0,5,4,4,5,2
5600,worship,105600,12,False,0,5,13,14,0,0,0,0,19,36,0,0,0,5,13,10,5,5
5601,worship,105601,14,False,0,5,14,14,0,0,0,0,33,60,0,0,0,5,23,8,5,4
5602,worship,105602,17,False,0,5,15,21,0,0,0,0,20,43,0,0,0,5,16,16,5,8
5603,worship,105603,11,False,0,5,15,16,0,0,0,0,16,32,0,0,0,5,10,6,5,3
5604,worship,105604,7,False,0,5,16,16,0,0,0,0,13,28,0,0,0,5,6,4,5,2
5605,worship,105605,11,False,0,5,12,12,0,0,0,0,20,38,0,0,0,5,11,8,5,4
5606,worship,105606,16,False,0,5,7,14,0,0,0,0,16,31,0,0,0,5,18,14,5,7
5607,worship,105607,23,False,0,5,31,32,0,0,0,0,42,90,0,0,0,5,27,26,5,13
5608,worship,105608,9,False,0,5,15,17,0,0,0,0,14,33,0,0,0,5,8,8,5,4
5609,worship,105609,12,False,0,5,13,14,0,0,0,0,19,41,0,0,0,5,12,6,5,3
5610,worship,105610,17,False,0,5,20,24,0,0,0,0,24,52,0,0,0,5,17,16,5,8
5611,worship,105611,10,False,0,5,16,18,0,0,0,0,14,29,0,0,0,5,8,4,5,2
5612,worship,105612,11,False,0,5,14,14,0,0,0,0,21,39,0,0,0,5,11,10,5,5
5613,worship,105613,8,False,0,5,14,14,0,0,0,0,11,23,0,0,0,5,5,4,5,2
5614,worship,105614,9,False,0,5,13,15,0,0,0,0,13,27,0,0,0,5,9,4,5,2
5615,worship,105615,15,False,0,5,18,19,0,0,0,0,24,50,0,0,0,5,18,12,5,6
5616,worship,105616,15,False,0,5,4,9,0,0,0,0,14,25,0,0,0,5,14,14,5,7
5617,worship,105617,7,False,0,5,10,11,0,0,0,0,8,15,0,0,0,5,4,4,5,2
5618,worship,105618,6,False,0,5,9,11,0,0,0,0,8,16,0,0,0,5,3,2,5,1
5619,worship,105619,8,False,0,5,11,11,0,0,0,0,14,25,0,0,0,5,7,6,5,3
5620,worship,105620,7,False,0,5,15,15,0,0,0,0,14,28,0,0,0,5,6,6,5,3
5621,worship,105621,18,False,0,5,19,22,0,0,0,0,20,47,0,0,0,5,17,14,5,7
5622,worship,105622,18,False,0,5,4,12,0,0,0,0,14,29,0,0,0,5,18,16,5,8
5623,worship,105623,13,False,0,5,11,15,0,0,0,0,19,35,0,0,0,5,14,10,5,5
5624,worship,105624,11,False,0,5,14,14,0,0,0,0,16,31,0,0,0,5,8,8,5,4
5625,worship,105625,13,False,0,5,9,12,0,0,0,0,14,29,0,0,0,5,12,6,5,3
5626,worship,105626,12,False,0,5,12,13,0,0,0,0,15,32,0,0,0,5,9,8,5,4
5627,worship,105627,15,False,0,5,3,9,0,0,0,0,12,22,0,0,0,5,11,10,5,5
5628,worship,105628,9,False,0,5,6,10,0,0,0,0,12,26,0,0,0,5,6,4,5,2
5629,worship,105629,19,False,0,5,8,19,0,0,0,0,15,35,0,0,0,5,20,16,5,8
5630,worship,105630,12,False,0,5,23,23,0,0,0,0,22,54,0,0,0,5,14,8,5,4
5631,worship,105631,12,False,0,5,21,21,0,0,0,0,21,47,0,0,0,5,13,8,5,4
5632,worship,105632,12,False,0,5,14,15,0,0,0,0,14,31,0,0,0,5,10,10,5,5
5633,worship,105633,18,False,0,5,16,22,0,0,0,0,19,44,0,0,0,5,19,18,5,9
5634,worship,105634,13,False,0,5,24,25,0,0,0,0,26,56,0,0,0,5,14,6,5,3
5635,worship,105635,8,False,0,5,7,11,0,0,0,0,11,24,0,0,0,5,4,4,5,2
5636,worship,105636,22,False,0,5,7,11,0,0,0,0,24,51,0,0,0,5,25,24,5,12
5637,worship,105637,10,False,0,5,18,18,0,0,0,0,21,43,0,0,0,5,12,8,5,4
5638,worship,105638,8,False,0,5,11,13,0,0,0,0,10,19,0,0,0,5,5,2,5,1
5639,worship,105639,7,False,0,5,12,12,0,0,0,0,12,26,0,0,0,5,6,4,5,2
5640,worship,105640,9,False,0,5,7,8,0,0,0,0,13,25,0,0,0,5,9,8,5,4
5641,worship,105641,11,False,0,5,9,16,0,0,0,0,10,23,0,0,0,5,9,6,5,3
5642,worship,105642,11,False,0,5,2,11,0,0,0,0,7,12,0,0,0,5,8,4,5,2
5643,worship,105643,4,False,0,5,11,11,0,0,0,0,6,10,0,0,0,5,0,0,5,0
5644,worship,105644,9,False,0,5,12,12,0,0,0,0,13,27,0,0,0,5,6,4,5,2
5645,worship,105645,17,False,0,5,5,12,0,0,0,0,16,29,0,0,0,5,16,16,5,8
5646,worship,105646,11,False,0,5,10,11,0,0,0,0,16,31,0,0,0,5,9,6,5,3
5647,worship,105647,6,False,0,5,12,12,0,0,0,0,8,16,0,0,0,5,3,2,5,1
5648,worship,105648,10,False,0,5,17,18,0,0,0,0,15,33,0,0,0,5,9,6,5,3
5649,worship,105649,9,False,0,5,19,19,0,0,0,0,16,36,0,0,0,5,8,8,5,4
5650,worship,105650,12,False,0,5,17,19,0,0,0,0,18,38,0,0,0,5,10,6,5,3
5651,worship,105651,14,False,0,5,7,12,0,0,0,0,15,30,0,0,0,5,16,8,5,4
5652,worship,105652,26,False,0,5,35,36,0,0,0,0,46,98,0,0,0,5,30,30,5,15
5653,worship,105653,11,False,0,5,9,12,0,0,0,0,16,29,0,0,0,5,13,6,5,3
5654,worship,105654,10,False,0,5,12,12,0,0,0,0,18,34,0,0,0,5,11,10,5,5
5655,worship,105655,15,False,0,5,14,15,0,0,0,0,25,49,0,0,0,5,18,18,5,9
5656,worship,105656,8,False,0,5,15,17,0,0,0,0,12,27,0,0,0,5,7,6,5,3
5657,worship,105657,14,False,0,5,11,14,0,0,0,0,18,36,0,0,0,5,16,6,5,3
5658,worship,105658,11,False,0,5,17,17,0,0,0,0,18,41,0,0,0,5,8,4,5,2
5659,worship,105659,9,False,0,5,11,13,0,0,0,0,10,23,0,0,0,5,6,6,5,3
5660,worship,105660,12,False,0,5,15,16,0,0,0,0,15,35,0,0,0,5,9,4,5,2
5661,worship,105661,8,False,0,5,10,11,0,0,0,0,17,31,0,0,0,5,8,8,5,4
5662,worship,105662,7,False,0,5,13,15,0,0,0,0,13,27,0,0,0,5,5,4,5,2
5663,worship,105663,10,False,0,5,8,11,0,0,0,0,10,18,0,0,0,5,7,6,5,3
5664,worship,105664,9,False,0,5,11,12,0,0,0,0,12,24,0,0,0,5,8,6,5,3
5665,worship,105665,6,False,0,5,13,13,0,0,0,0,8,16,0,0,0,5,2,2,5,1
5666,worship,105666,18,False,0,5,10,15,0,0,0,0,16,35,0,0,0,5,17,16,5,8
5667,worship,105667,7,False,0,5,12,12,0,0,0,0,10,20,0,0,0,5,5,2,5,1
5668,worship,105668,9,False,0,5,11,11,0,0,0,0,20,33,0,0,0,5,9,8,5,4
5669,worship,105669,20,False,0,5,6,9,0,0,0,0,21,41,0,0,0,5,21,20,5,10
5670,worship,105670,10,False,0,5,11,14,0,0,0,0,12,22,0,0,0,5,7,2,5,1
5671,worship,105671,5,False,0,5,10,12,0,0,0,0,8,16,0,0,0,5,2,2,5,1
5672,worship,105672,10,False,0,5,11,14,0,0,0,0,10,21,0,0,0,5,8,4,5,2
5673,worship,105673,10,False,0,5,2,9,0,0,0,0,7,12,0,0,0,5,7,4,5,2
5674,worship,105674,7,False,0,5,11,14,0,0,0,0,13,27,0,0,0,5,7,6,5,3
5675,worship,105675,12,False,0,5,15,15,0,0,0,0,18,36,0,0,0,5,11,8,5,4
5676,worship,105676,6,False,0,5,11,12,0,0,0,0,8,14,0,0,0,5,2,0,5,0
5677,worship,105677,15,False,0,5,17,17,0,0,0,0,30,58,0,0,0,5,22,10,5,5
5678,worship,105678,12,False,0,5,11,13,0,0,0,0,22,40,0,0,0,5,15,8,5,4
5679,worship,105679,12,False,0,5,15,18,0,0,0,0,15,32,0,0,0,5,10,8,5,4
5680,worship,105680,5,False,0,5,7,8,0,0,0,0,8,12,0,0,0,5,1,0,5,0
5681,worship,105681,7,False,0,5,10,12,0,0,0,0,8,15,0,0,0,5,4,4,5,2
5682,worship,105682,12,False,0,5,21,21,0,0,0,0,22,51,0,0,0,5,9,6,5,3
5683,worship,105683,13,False,0,5,20,22,0,0,0,0,20,43,0,0,0,5,12,10,5,5
5684,worship,105684,14,False,0,5,17,17,0,0,0,0,28,55,0,0,0,5,18,14,5,7
5685,worship,105685,9,False,0,5,10,11,0,0,0,0,14,23,0,0,0,5,6,6,5,3
5686,worship,105686,13,False,0,5,10,14,0,0,0,0,16,32,0,0,0,5,13,12,5,6
5687,worship,105687,9,False,0,5,15,15,0,0,0,0,18,34,0,0,0,5,8,8,5,4
5688,worship,105688,5,False,0,5,10,10,0,0,0,0,9,18,0,0,0,5,3,2,5,1
5689,worship,105689,7,False,0,5,14,15,0,0,0,0,11,22,0,0,0,5,4,4,5,2
5690,worship,105690,9,False,0,5,13,13,0,0,0,0,12,24,0,0,0,5,6,4,5,2
5691,worship,105691,15,False,0,5,8,13,0,0,0,0,18,35,0,0,0,5,18,12,5,6
5692,worship,105692,8,False,0,5,7,7,0,0,0,0,13,23,0,0,0,5,7,6,5,3
5693,worship,105693,15,False,0,5,11,15,0,0,0,0,19,36,0,0,0,5,15,8,5,4
5694,worship,105694,11,False,0,5,9,12,0,0,0,0,13,25,0,0,0,5,10,8,5,4
5695,worship,105695,13,False,0,5,15,17,0,0,0,0,15,33,0,0,0,5,12,8,5,4
5696,worship,105696,16,False,0,5,9,11,0,0,0,0,21,45,0,0,0,5,20,16,5,8
5697,worship,105697,18,False,0,5,21,23,0,0,0,0,24,54,0,0,0,5,21,12,5,6
5698,worship,105698,6,False,0,5,11,11,0,0,0,0,11,20,0,0,0,5,5,4,5,2
5699,worship,105699,10,False,0,5,5,8,0,0,0,0,12,20,0,0,0,5,11,6,5,3
5700,worship,105700,9,False,0,5,4,11,0,0,0,0,8,14,0,0,0,5,7,4,5,2
5701,worship,105701,21,False,0,5,23,27,0,0,0,0,29,63,0,0,0,5,21,20,5,10
5702,worship,105702,11,False,0,5,22,22,0,0,0,0,20,43,0,0,0,5,9,4,5,2
5703,worship,105703,8,False,0,5,9,11,0,0,0,0,12,25,0,0,0,5,5,4,5,2
5704,worship,105704,13,False,0,5,10,10,0,0,0,0,26,43,0,0,0,5,14,12,5,6
5705,worship,105705,7,False,0,5,13,13,0,0,0,0,12,23,0,0,0,5,5,4,5,2
5706,worship,105706,8,False,0,5,17,17,0,0,0,0,15,31,0,0,0,5,6,6,5,3
5707,worship,105707,6,False,0,5,7,9,0,0,0,0,8,16,0,0,0,5,2,2,5,1
5708,worship,105708,13,False,0,5,22,23,0,0,0,0,23,49,0,0,0,5,13,8,5,4
5709,worship,105709,15,False,0,5,20,22,0,0,0,0,22,48,0,0,0,5,16,12,5,6
5710,worship,105710,10,False,0,5,10,11,0,0,0,0,14,25,0,0,0,5,8,4,5,2
5711,worship,105711,13,False,0,5,13,13,0,0,0,0,17,36,0,0,0,5,11,8,5,4
5712,worship,105712,18,False,0,5,7,14,0,0,0,0,20,37,0,0,0,5,20,20,5,10
5713,worship,105713,12,False,0,5,7,12,0,0,0,0,13,25,0,0,0,5,10,8,5,4
5714,worship,105714,16,False,0,5,22,22,0,0,0,0,25,56,0,0,0,5,14,12,5,6
5715,worship,105715,11,False,0,5,17,18,0,0,0,0,20,41,0,0,0,5,13,6,5,3
5716,worship,105716,9,False,0,5,18,19,0,0,0,0,15,33,0,0,0,5,8,8,5,4
5717,worship,105717,12,False,0,5,16,16,0,0,0,0,17,35,0,0,0,5,10,8,5,4
5718,worship,105718,12,False,0,5,16,19,0,0,0,0,16,36,0,0,0,5,12,10,5,5
5719,worship,105719,12,False,0,5,18,19,0,0,0,0,17,37,0,0,0,5,10,8,5,4
5720,worship,105720,13,False,0,5,15,17,0,0,0,0,16,34,0,0,0,5,11,10,5,5
5721,worship,105721,10,False,0,5,10,10,0,0,0,0,14,28,0,0,0,5,8,8,5,4
5722,worship,105722,8,False,0,5,10,10,0,0,0,0,11,19,0,0,0,5,5,4,5,2
5723,worship,105723,12,False,0,5,15,18,0,0,0,0,15,35,0,0,0,5,10,6,5,3
5724,worship,105724,11,False,0,5,6,10,0,0,0,0,10,21,0,0,0,5,10,8,5,4
5725,worship,105725,7,False,0,5,10,12,0,0,0,0,8,15,0,0,0,5,4,2,5,1
5726,worship,105726,11,False,0,5,2,13,0,0,0,0,8,16,0,0,0,5,7,4,5,2
5727,worship,105727,11,False,0,5,14,16,0,0,0,0,15,31,0,0,0,5,9,6,5,3
5728,worship,105728,5,False,0,5,8,9,0,0,0,0,6,12,0,0,0,5,2,2,5,1
5729,worship,105729,20,False,0,5,4,16,0,0,0,0,14,32,0,0,0,5,20,20,5,10
5730,worship,105730,9,False,0,5,11,12,0,0,0,0,13,26,0,0,0,5,7,4,5,2
5731,worship,105731,14,False,0,5,10,17,0,0,0,0,11,25,0,0,0,5,15,6,5,3
5732,worship,105732,8,False,0,5,11,12,0,0,0,0,13,23,0,0,0,5,6,4,5,2
5733,worship,105733,9,False,0,5,13,14,0,0,0,0,14,26,0,0,0,5,6,4,5,2
5734,worship,105734,15,False,0,5,18,20,0,0,0,0,22,46,0,0,0,5,14,14,5,7
5735,worship,105735,18,False,0,5,22,24,0,0,0,0,31,65,0,0,0,5,22,18,5,9
5736,worship,105736,17,False,0,5,17,20,0,0,0,0,27,54,0,0,0,5,21,18,5,9
5737,worship,105737,17,False,0,5,32,32,0,0,0,0,34,79,0,0,0,5,24,14,5,7
5738,worship,105738,11,False,0,5,17,17,0,0,0,0,16,36,0,0,0,5,7,6,5,3
5739,worship,105739,6,False,0,5,9,10,0,0,0,0,11,21,0,0,0,5,5,4,5,2
5740,worship,105740,8,False,0,5,13,13,0,0,0,0,13,25,0,0,0,5,6,6,5,3
5741,worship,105741,9,False,0,5,12,12,0,0,0,0,17,31,0,0,0,5,9,8,5,4
5742,worship,105742,8,False,0,5,7,10,0,0,0,0,10,19,0,0,0,5,6,4,5,2
5743,worship,105743,7,False,0,5,9,9,0,0,0,0,14,23,0,0,0,5,7,6,5,3
5744,worship,105744,12,False,0,5,19,19,0,0,0,0,20,40,0,0,0,5,9,8,5,4
5745,worship,105745,9,False,0,5,10,12,0,0,0,0,13,24,0,0,0,5,9,6,5,3
5746,worship,105746,9,False,0,5,13,13,0,0,0,0,15,29,0,0,0,5,8,8,5,4
5747,worship,105747,9,False,0,5,14,15,0,0,0,0,16,31,0,0,0,5,9,8,5,4
5748,worship,105748,13,False,0,5,15,17,0,0,0,0,19,41,0,0,0,5,14,6,5,3
5749,worship,105749,18,False,0,5,21,23,0,0,0,0,23,53,0,0,0,5,18,18,5,9
5750,worship,105750,16,False,0,5,17,19,0,0,0,0,27,56,0,0,0,5,22,18,5,9
5751,worship,105751,7,False,0,5,14,14,0,0,0,0,11,22,0,0,0,5,4,4,5,2
5752,worship,105752,15,False,0,5,15,18,0,0,0,0,16,37,0,0,0,5,15,4,5,2
5753,worship,105753,8,False,0,5,18,18,0,0,0,0,13,28,0,0,0,5,4,4,5,2
5754,worship,105754,8,False,0,5,2,8,0,0,0,0,11,18,0,0,0,5,6,6,5,3
5755,worship,105755,10,False,0,5,16,18,0,0,0,0,13,30,0,0,0,5,9,4,5,2
5756,worship,105756,8,False,0,5,13,13,0,0,0,0,14,25,0,0,0,5,5,4,5,2
5757,worship,105757,19,False,0,5,14,16,0,0,0,0,31,61,0,0,0,5,18,18,5,9
5758,worship,105758,6,False,0,5,15,15,0,0,0,0,10,22,0,0,0,5,4,4,5,2
5759,worship,105759,5,False,0,5,13,13,0,0,0,0,8,16,0,0,0,5,2,2,5,1
5760,worship,105760,32,False,0,5,40,42,0,0,0,0,60,129,0,0,0,5,34,34,5,17
5761,worship,105761,8,False,0,5,6,9,0,0,0,0,7,14,0,0,0,5,5,2,5,1
5762,worship,105762,9,False,0,5,10,13,0,0,0,0,13,25,0,0,0,5,7,6,5,3
5763,worship,105763,10,False,0,5,10,12,0,0,0,0,12,23,0,0,0,5,8,6,5,3
5764,worship,105764,11,False,0,5,14,16,0,0,0,0,19,36,0,0,0,5,10,10,5,5
5765,worship,105765,6,False,0,5,13,13,0,0,0,0,9,18,0,0,0,5,3,2,5,1
5766,worship,105766,10,False,0,5,7,12,0,0,0,0,8,15,0,0,0,5,7,6,5,3
5767,worship,105767,13,False,0,5,8,14,0,0,0,0,14,28,0,0,0,5,15,12,5,6
5768,worship,105768,13,False,0,5,6,13,0,0,0,0,11,26,0,0,0,5,13,6,5,3
5769,worship,105769,7,False,0,5,10,11,0,0,0,0,8,14,0,0,0,5,3,2,5,1
5770,worship,105770,8,False,0,5,17,17,0,0,0,0,17,35,0,0,0,5,8,6,5,3
5771,worship,105771,11,False,0,5,15,15,0,0,0,0,16,33,0,0,0,5,10,6,5,3
5772,worship,105772,12,False,0,5,14,15,0,0,0,0,15,34,0,0,0,5,10,8,5,4
5773,worship,105773,8,False,0,5,10,11,0,0,0,0,9,17,0,0,0,5,5,4,5,2
5774,worship,105774,7,False,0,5,9,10,0,0,0,0,8,17,0,0,0,5,4,4,5,2
